name,user rating,user review
"Rocketman",3.0,"While BoRap was one straight line of quality, this film is one of soaring highs and dull lows. Anytime it goes into a musical sequence, it's enthralling with amazing filmmaking and performances. Anytime it isn't, it's...kind of dull? There's some good drama towards the end but for the most part I was just kinda waiting for the next musical number the whole time.
Still better than BoRap"
"Booksmart",4.5,"It just got funnier the second time lmao"
"Star Wars: Episode I – The Phantom Menace",2.0,"More fun than I remember. The environments and characters either look really good or hysterically bad. Jar Jar and Anakin are annoying but in an amusing sort of way. Watto, Nute Gunray, and Boss Nass are all comedy goldmines. It really is just one of those so bad, it's good movies; all of its blunders are either hilarious or endearing, and I had a great time rewatching it."
"Booksmart",4.0,"Plays like a mix of Lady Bird and The Nice Guys, which is a surprisingly good combo. So utterly fun and enjoyable with some hilarious characters, great direction, and amazing editing. Some characters could've been set up better and the ending kinda confused me but suffice to say I can't wait to see this again"
"Spider-Man: Into the Spider-Verse",5.0,"I can't think of another movie that genuinely gets better and better on repeat viewings to this extent. Wow."
"Coco",4.0,"Kinda flawed in the story department in a lot of ways but I honestly don't care. This is a beautiful love letter to Mexican culture and a great musical to boot. The characters are super endearing and the complex interwoven backstory holds up so well on repeat viewings. It also has the best ending of any Pixar film, period."
"Zootopia",3.5,"The Shakira song is laughably terrible but I like this movie a lot otherwise. Great dynamic between the two main characters and some interesting, mature themes for a kids movie. I wish the story was a little more engaging but still very intriguing and fun"
"Inside Out",4.0,"Creativity overload, in a good way. The story isn't great and the plot holes are pretty problematic but this movie's so engaging and fun that it doesn't matter. There are so many funny, expressive, heartfelt moments and characters that make this film an absolute Joy to revisit. It's not one of Pixar's absolute best, but it's pretty close."
"Big Hero 6",2.5,"THAT WAS HIS MISTAKE
If it wasn't for Baymax this movie would legitimately bore me out of my mind. It's really lame as a superhero movie and a Disney movie, and I hate T.J. Miller in this sooooooo much. But y'know it's not awful or anything. Just...10 years behind the curve. Actually, scratch that, Pixar made The Incredibles 10 years before this came out so it's more like 15 or 20 years behind."
"Frozen",3.0,"Yeah yeah yeah it's fine, has some good songs and characters but also some bad songs and characters. It's inferior to Tangled and Moana in nearly every way but at least Olaf is funny"
"Aladdin",2.5,"Half the time it's surprisingly good, well-acted and compelling. The other half it's hilariously incompetent to the point of providing tons of ironic enjoyment. So, I had a good time overall and I don't regret seeing it. It's a little sad that that's the bar I'm judging these live-action remakes on, but there we are."
"Brave",1.5,""
"Rango",3.5,"The only Animated Feature winner I never saw before starting this project, I must say that I was absolutely stunned by the animation on this one. The lighting, the character designs, the environments, everything just pops and makes for such an engaging visual experience. I was really bored with the story for the first half hour or so but things really picked up after a while, leading to some truly breathtaking action sequences and genuinely funny moments. This is also…"
"Toy Story 3",4.5,"The inverse of Up, where the ending is what's always praised to no end and the rest of the film is kinda forgotten about. The good news is that unlike Up, this is a rich, thoroughly enjoyable story throughout the entire film. I'm a sucker for elaborate prison escapes and this film delivers, complete with a fantastic villain and great jokes. It's not quite as good as 2 but it's still a worthy successor that builds on 2's themes in a beautiful way"
"Shark Tale",5.0,"Why haven't I reviewed this yet? Best movie of all time for sure. Like, I deadass have no idea what score I would legitimately give this movie because I derive so much ironic enjoyment from it.
It's ok, a lot of white fish can't review movies."
"John Wick: Chapter 2",4.0,"A significant improvement from the first, the action is more enticing and the story is more engaging. The two halves of this movie are kinda two different movies, and while the first half is solid enough, the second half is exhilarating and satisfying. I love how well set up the rules of this universe are, to the point where I actually said 'Oh no' out loud during a certain scene. You know the one."
"John Wick",3.0,""
"Up",3.5,"Cute kiddie fluff with an excellent opening and score. Take those out and ehhhhh. Don't get me wrong, Dug is really funny and it's a nice little adventure but it's not really thematically cohesive like Wall-E or Shrek 2. If people could stop calling this the greatest Pixar movie based off of the opening alone that'd be great."
"WALL·E",4.5,"Stunning. Way better for me as an adult than it was as a kid. The fact that Wall-E barely talks and yet manages to be one of the most well-realized and charming characters in animated history speaks volumes. The environmental message is well handled, the romance is believable. The weak villain is really the only thing holding this back from a perfect score."
"Ratatouille",5.0,"The polar opposite of Happy Feet: a rich, intelligent, funny, thought-provoking masterpiece. This is the most underrated Pixar film by far and one of my Top 3 Pixar favorites. It genuinely feels like a smart indie film made for adults, which again, is a testament to Brad Bird's ingenious writing. I will never get tired of revisiting this movie."
"Happy Feet",1.5,"Astonishingly bad. There is no story structure, the characters are either flat or annoying, random plot points and themes are piled on top of each other with no rhyme or reason, the character designs are unappealing. I thought Brave was the worst Best Animated Feature winner for sure, but leave it to this movie to prove me incredibly wrong. I can't even believe this is a real movie."
"Wallace & Gromit: The Curse of the Were-Rabbit",4.0,"Effortlessly charming with great characters and expressive animation. Horror parodies usually make me roll my eyes out of my skull but this one does it with such finesse and absurdity that I genuinely adore it."
"The Incredibles",5.0,"An absolutely flawless, mature family drama. It genuinely feels like it was written for adults first and kids were kind of an afterthought. Animation as a medium rarely gets better than this."
"Finding Nemo",3.5,"A lot funnier than I remember. Stunning animation, very emotional and entertaining. I'm not a huge fan of Dory or the Tank Gang and some scenes aren't as good as others. But a really good entry in the Pixar canon, even if it's not a favorite"
