name,user rating,user review
Exit Through the Gift Shop,4,"Watched this in film class and my God this is BONKERS. Easily the most insane documentary I've ever seen. Is it real? Was it staged? Who cares?
Thierry Guetta cements himself as the Tommy Wiseau of the art world, and his story is as hilarious as it is thought-provoking. I'm gonna be pondering the nature of art criticism and subjectivity for weeks to come after seeing this. Great stuff."
Bottle Rocket,3,"Watching such an unstylized Wes Anderson film is so weird, like it feels like I've stumbled onto some illegal footage I was never meant to see"
Megamind,4.5,Watching this after the Doom Syndicate is probably how Lazarus felt after Jesus brought him back from being dead
Belfast,1.5,'We had a neural network watch 100 Best Picture nominees and then asked it to create its own'
Turbo,1,"We have officially reached the 'let's just get this over with' phase of the DreamWorks marathon. This was truly fucking agonizing. Every character, relationship, and story beat feels artificial and hollow. Even the racial stereotypes from Shark Tale are back in full force. It's a completely worthless experience; basically, the DreamWorks equivalent of The Good Dinosaur. Gonna go rewatch Ratatouille to wash the taste of this piece of shit out of my mouth"
The Life Aquatic with Steve Zissou,3,We need a spinoff about Willem Dafoe's character pronto
Look Back,4.5,"We were gonna make so many things together. We were going to put out art that would matter to people and affect their lives. We were going to do it together. And now here I am, trying to commit to and focus on making something, anything. But it's just so hard. I need him."
I Saw the TV Glow,4,"Weird that I happened to watch this movie on Election Day, when it depicts an Election Night in the opening. Weird that I happened to watch a movie with a Tux and Fanny cameo mere hours after I watched their own movie. Two odd coincidences, weird little quirks of time moving fast. I'll try not to think too hard about it."
The Week Of,2,Weird that this is the second Sandler movie I watched in a row to feature Don't Stop Believing. Huh. Anyway this movie is not very good
Sandy Wexler,2.5,Weirdly conflicted on this one. For every shockingly sincere and kind of sweet moment there's Rob Schneider in brownface to balance it out
Ride Your Wave,3,"Weirdly straightforward for a Masaaki Yuasa joint, with a kinda dumb third act, but hey, any bonus grief counseling I can get through movies is nice 😁"
Conclave,2.5,"Well acted, decently well shot, staggeringly unengaging. I see the vision of other users on this site highlighting how juicy and petty the infighting is in this movie, and I fully think it should have leaned into a more lighthearted tone. The election of a new pope feels inconsequential in this despite the movie's consistent, suffocating attempts to paint it as The Most Important Event In The History Of Mankind. Nowhere is this more evident than with the unbearable score; it's hard to imagine its composer having ever watched the movie he was working on. It's this exact tonal disconnect, this attempt to feel weighty and significant, that makes the film ultimately reek of disposability. I liked it better than Berger's previous film."
Bo Burnham: The Inside Outtakes,4,"Well, well, look who's inside again."
The Ridiculous 6,1,Well. At least Huell was in this
What We Do in the Shadows,4,WE'RE 👏 WEREWOLVES 👏 NOT 👏 SWEARWOLVES 👏
Holidaze: The Christmas That Almost Didn’t Happen,2,"We're going back in time to 1776 to get Ben Franklin to make turkeys the national bird
That's right, we're going back in time to 1776 to get Ben Franklin to make turkeys the national bird"
Bāhubali: The Beginning,3.5,"What a great movie, I sure hope it doesn't have an unengaging hour-long flashback sequence at the end"
Jojo Rabbit,5,"'What did they do?'
'What they could.'
I sobbed all the way through the credits. I couldn't even begin to compose myself. I was absolutely shaken to my core. And once I was able to find my footing and exit the theater, the first thing I did was buy a ticket to see it again.
Jojo Rabbit is a story of overcoming blind fanaticism and indoctrination, showcasing that monsters aren't born; they're made. They're manipulated. The transition Waititi's Adolf Hitler goes through over the course of the movie, from quirky companion to the furious, foaming-at-the-mouth espouser of hatred we know him as, illustrates the inner turmoil Jojo experiences as he grows to defy his twisted 'conscience'.
This is supported immensely by the fact that Roman Griffin Davis is an absolute star in the making. He nails every single comedic beat and dramatic moment with equal mastery. The performances are exceptionally great across the board, with Thomasin McKenzie and Scarlett Johansson being the two strongest supporting players. Both work wonders in their roles (and tragically share the screen too infrequently), providing Jojo with a more optimistic view on life than the twisted version he was taught.
The buffoonery of the Nazis is a point of contention among many reviewers, and their disdain for this aspect of the film is not unwarranted. However, I thought they were sufficiently portrayed as evil fanatics and that the jokes at their expense were accordingly funny. The comedy mostly worked for me; for every joke or visual gag that didn't land, there were five more that made me chortle both times I watched the film.
But shockingly, the sheer dramatic heft of the movie was its strongest attribute. I can't remember a film that moved me to tears to the same extent as this one. Jojo simply was an innocent boy indoctrinated into a worldview of hatred; he didn't deserve to be, and the rift between he and his mother was palpable and raw. Then we got to THAT scene, which has already cemented itself as one of my favorites in all of cinema.
Visuals, motifs, lines of dialogue, etc. are expertly reincorporated over the course of the movie, but nothing holds a candle to the magnificence of the ending, which is a strong contender for being my all-time favorite. Equal parts quirky, brilliant, and beautiful, it left me laughing and sobbing simultaneously, all while I came to the realization that no one else could have done what Taika did with this film. This is the masterpiece he was destined to make.
To summarize, Jojo Rabbit isn't a movie about the Holocaust. It isn't about the many atrocities committed by the Nazi party. It is simply about one little boy's journey to reject evil and allow love to triumph over hatred. This is what it chooses to be, and this is how I'm judging it. And to say it succeeds would be an understatement. It's the kind of movie that I'm never going to forget as long as I live; something so ludicrous, and yet, so unflinchingly honest."
A Silent Voice: The Movie,4.5,"What does it mean to live with your mistakes?
What does it mean to feel remorse?
What does it mean to want to make things right?
Can you ever really make things right?
Will anything ever take away the shame?
The pain?
The remorse?
You lost a piece of yourself all those years ago.
Will this finally fill the hole?"
Beauty and the Beast: The Enchanted Christmas,2,"What happened to Figaro's corpse when everyone turned human again? Did his dead organ body turn into a mangled human body? I have questions
EDIT: I got the organ's name wrong I aint fixin it"
